State		Name		Frequency 		CumlFreq		Rank		City
US-TX		MILAM		0.005		55.895		2735		Houston
US-TX		JUNG		0.005		55.9		2736		Houston
US-TX		ELROD		0.005		55.905		2737		Dallas
US-TX		CHURCHILL		0.005		55.909		2738		Austin
US-TX		BUFORD		0.005		55.914		2739		Houston
US-TX		BREAUX		0.005		55.918		2740		Austin
US-TX		BOLIN		0.005		55.923		2741		Dallas
US-TX		ASHER		0.005		55.927		2742		Houston
US-TX		WINDHAM		0.005		55.932		2743		Dallas
US-TX		TIRADO		0.005		55.936		2744		Austin
US-TX		PEMBERTON		0.005		55.941		2745		Dallas
US-TX		NOLEN		0.005		55.945		2746		Dallas
US-TX		NOLAND		0.005		55.95		2747		Austin
US-TX		KNOTT		0.005		55.954		2748		Dallas
US-TX		EMMONS		0.005		55.959		2749		Dallas
US-TX		CORNISH		0.005		55.963		2750		Houston
US-TX		CHRISTENSON		0.005		55.968		2751		Houston
US-TX		BROWNLEE		0.005		55.972		2752		Austin
US-TX		BARBEE		0.005		55.977		2753		Dallas
US-TX		WALDROP		0.004		55.981		2754		Austin
US-TX		PITT		0.004		55.986		2755		Austin
US-TX		OLVERA		0.004		55.99		2756		Houston
US-TX		LOMBARDI		0.004		55.995		2757		Dallas
US-TX		GRUBER		0.004		55.999		2758		Houston
US-TX		GAFFNEY		0.004		56.004		2759		Dallas
US-TX		EGGLESTON		0.004		56.008		2760		Houston
US-TX		BANDA		0.004		56.013		2761		Austin
US-TX		ARCHULETA		0.004		56.017		2762		Austin
US-TX		STILL		0.004		56.022		2763		Dallas
US-TX		SLONE		0.004		56.026		2764		Dallas
US-TX		PREWITT		0.004		56.031		2765		Houston
US-TX		PFEIFFER		0.004		56.035		2766		Austin
US-TX		NETTLES		0.004		56.04		2767		Austin
US-TX		MENA		0.004		56.044		2768		Houston
US-TX		MCADAMS		0.004		56.049		2769		Houston
US-TX		HENNING		0.004		56.053		2770		Houston
US-TX		GARDINER		0.004		56.058		2771		Austin
US-TX		CROMWELL		0.004		56.062		2772		Austin
US-TX		CHISHOLM		0.004		56.067		2773		Dallas
US-TX		BURLESON		0.004		56.071		2774		Dallas
US-TX		BOX		0.004		56.076		2775		Dallas
US-TX		VEST		0.004		56.08		2776		Dallas
US-TX		OGLESBY		0.004		56.085		2777		Austin
US-TX		MCCARTER		0.004		56.089		2778		Houston
US-TX		MALCOLM		0.004		56.093		2779		Houston
US-TX		LUMPKIN		0.004		56.098		2780		Dallas
US-TX		LARUE		0.004		56.102		2781		Austin
US-TX		GREY		0.004		56.107		2782		Austin
US-TX		WOFFORD		0.004		56.111		2783		Austin
US-TX		VANHORN		0.004		56.116		2784		Austin
US-TX		THORN		0.004		56.12		2785		Houston
US-TX		TEEL		0.004		56.125		2786		Austin
US-TX		SWAFFORD		0.004		56.129		2787		Dallas
US-TX		STCLAIR		0.004		56.134		2788		Austin
US-TX		STANFIELD		0.004		56.138		2789		Austin
US-TX		OCAMPO		0.004		56.142		2790		Houston
US-TX		HERRMANN		0.004		56.147		2791		Houston
US-TX		HANNON		0.004		56.151		2792		Houston
US-TX		ARSENAULT		0.004		56.156		2793		Dallas
US-TX		ROUSH		0.004		56.16		2794		Houston
US-TX		MCALISTER		0.004		56.165		2795		Austin
US-TX		HIATT		0.004		56.169		2796		Austin
US-TX		GUNDERSON		0.004		56.174		2797		Dallas
US-TX		FORSYTHE		0.004		56.178		2798		Austin
US-TX		DUGGAN		0.004		56.182		2799		Dallas
US-TX		DELVALLE		0.004		56.187		2800		Houston
US-TX		CINTRON		0.004		56.191		2801		Austin
US-TX		WILKS		0.004		56.196		2802		Dallas
US-TX		WEINSTEIN		0.004		56.2		2803		Houston
US-TX		URIBE		0.004		56.205		2804		Houston
US-TX		RIZZO		0.004		56.209		2805		Austin
US-TX		NOYES		0.004		56.213		2806		Dallas
US-TX		MCLENDON		0.004		56.218		2807		Houston
US-TX		GURLEY		0.004		56.222		2808		Dallas
US-TX		BETHEA		0.004		56.227		2809		Austin
US-TX		WINSTEAD		0.004		56.231		2810		Houston
US-TX		MAPLES		0.004		56.235		2811		Houston
US-TX		HARRY		0.004		56.24		2812		Dallas
US-TX		GUYTON		0.004		56.244		2813		Houston
US-TX		GIORDANO		0.004		56.249		2814		Austin
US-TX		ALDERMAN		0.004		56.253		2815		Houston
US-TX		VALDES		0.004		56.258		2816		Houston
US-TX		POLANCO		0.004		56.262		2817		Houston
US-TX		PAPPAS		0.004		56.266		2818		Dallas
US-TX		LIVELY		0.004		56.271		2819		Houston
US-TX		GROGAN		0.004		56.275		2820		Houston
US-TX		GRIFFITHS		0.004		56.279		2821		Houston
US-TX		BOBO		0.004		56.284		2822		Houston
US-TX		AREVALO		0.004		56.288		2823		Austin
US-TX		WHITSON		0.004		56.293		2824		Austin
US-TX		SOWELL		0.004		56.297		2825		Houston
US-TX		RENDON		0.004		56.301		2826		Austin
US-TX		MATTHEW		0.004		56.306		2827		Austin
US-TX		JULIAN		0.004		56.31		2828		Austin
US-TX		FERNANDES		0.004		56.314		2829		Houston
US-TX		FARROW		0.004		56.319		2830		Houston
US-TX		EDMOND		0.004		56.323		2831		Houston
US-TX		BENAVIDEZ		0.004		56.328		2832		Houston
US-TX		AYRES		0.004		56.332		2833		Dallas
US-TX		ALICEA		0.004		56.336		2834		Dallas
US-TX		STUMP		0.004		56.341		2835		Austin
US-TX		SMALLEY		0.004		56.345		2836		Austin
US-TX		SEITZ		0.004		56.349		2837		Dallas
US-TX		SCHULTE		0.004		56.354		2838		Houston
US-TX		GILLEY		0.004		56.358		2839		Austin
US-TX		GALLANT		0.004		56.362		2840		Houston
US-TX		DEWEY		0.004		56.367		2841		Dallas
US-TX		CASPER		0.004		56.371		2842		Austin
US-TX		CANFIELD		0.004		56.376		2843		Houston
US-TX		WOLFORD		0.004		56.38		2844		Houston
US-TX		OMALLEY		0.004		56.384		2845		Dallas
US-TX		MCNUTT		0.004		56.389		2846		Dallas
US-TX		MCNULTY		0.004		56.393		2847		Houston
US-TX		MCGOVERN		0.004		56.397		2848		Austin
US-TX		HARDMAN		0.004		56.402		2849		Houston
US-TX		HARBIN		0.004		56.406		2850		Houston
US-TX		COWART		0.004		56.41		2851		Houston
US-TX		CHAVARRIA		0.004		56.415		2852		Dallas
US-TX		BRINK		0.004		56.419		2853		Dallas
US-TX		BECKETT		0.004		56.423		2854		Dallas
US-TX		BAGWELL		0.004		56.428		2855		Dallas
US-TX		ARMSTEAD		0.004		56.432		2856		Austin
US-TX		ANGLIN		0.004		56.436		2857		Dallas
US-TX		ABREU		0.004		56.441		2858		Houston
US-TX		REYNOSO		0.004		56.445		2859		Austin
US-TX		KREBS		0.004		56.449		2860		Houston
US-TX		JETT		0.004		56.454		2861		Austin
US-TX		HOFFMANN		0.004		56.458		2862		Dallas
US-TX		GREENFIELD		0.004		56.462		2863		Houston
US-TX		FORTE		0.004		56.467		2864		Houston
US-TX		BURNEY		0.004		56.471		2865		Austin
US-TX		BROOME		0.004		56.475		2866		Dallas
US-TX		SISSON		0.004		56.48		2867		Austin
US-TX		PARENT		0.004		56.484		2868		Austin
US-TX		JUDE		0.004		56.488		2869		Dallas
US-TX		YOUNGER		0.004		56.492		2870		Houston
US-TX		TRAMMELL		0.004		56.497		2871		Austin
US-TX		PARTRIDGE		0.004		56.501		2872		Houston
US-TX		MARVIN		0.004		56.505		2873		Dallas
US-TX		MACE		0.004		56.51		2874		Austin
US-TX		LOMAX		0.004		56.514		2875		Houston
US-TX		LEMIEUX		0.004		56.518		2876		Austin
US-TX		GOSSETT		0.004		56.522		2877		Austin
US-TX		FRANTZ		0.004		56.527		2878		Houston
US-TX		FOGLE		0.004		56.531		2879		Houston
US-TX		COONEY		0.004		56.535		2880		Dallas
US-TX		BROUGHTON		0.004		56.54		2881		Dallas
US-TX		PENCE		0.004		56.544		2882		Dallas
US-TX		PAULSEN		0.004		56.548		2883		Dallas
US-TX		NEIL		0.004		56.552		2884		Dallas
US-TX		MUNCY		0.004		56.557		2885		Houston
US-TX		MCARTHUR		0.004		56.561		2886		Dallas
US-TX		HOLLINS		0.004		56.565		2887		Austin
US-TX		EDWARD		0.004		56.57		2888		Dallas
US-TX		BEAUCHAMP		0.004		56.574		2889		Dallas
US-TX		WITHERS		0.004		56.578		2890		Dallas
US-TX		OSORIO		0.004		56.582		2891		Dallas
US-TX		MULLIGAN		0.004		56.587		2892		Austin
US-TX		HOYLE		0.004		56.591		2893		Dallas
US-TX		FOY		0.004		56.595		2894		Austin
US-TX		DOCKERY		0.004		56.599		2895		Austin
US-TX		COCKRELL		0.004		56.604		2896		Dallas
US-TX		BEGLEY		0.004		56.608		2897		Houston
US-TX		AMADOR		0.004		56.612		2898		Dallas
US-TX		ROBY		0.004		56.616		2899		Austin
US-TX		RAINS		0.004		56.621		2900		Dallas
US-TX		LINDQUIST		0.004		56.625		2901		Dallas
US-TX		GENTILE		0.004		56.629		2902		Dallas
US-TX		EVERHART		0.004		56.633		2903		Houston
US-TX		BOHANNON		0.004		56.638		2904		Houston
US-TX		WYLIE		0.004		56.642		2905		Houston
US-TX		THAO		0.004		56.646		2906		Houston
US-TX		SOMMERS		0.004		56.65		2907		Houston
US-TX		PURNELL		0.004		56.655		2908		Dallas
US-TX		PALMA		0.004		56.659		2909		Austin
US-TX		FORTIN		0.004		56.663		2910		Austin
US-TX		DUNNING		0.004		56.667		2911		Houston
US-TX		BREEDEN		0.004		56.671		2912		Austin
US-TX		VAIL		0.004		56.676		2913		Dallas
US-TX		PHELAN		0.004		56.68		2914		Austin
US-TX		PHAN		0.004		56.684		2915		Dallas
US-TX		MARX		0.004		56.688		2916		Austin
US-TX		COSBY		0.004		56.693		2917		Austin
US-TX		COLBURN		0.004		56.697		2918		Austin
US-TX		CHONG		0.004		56.701		2919		Houston
US-TX		BOLING		0.004		56.705		2920		Houston
US-TX		BIDDLE		0.004		56.709		2921		Houston
US-TX		LEDESMA		0.004		56.714		2922		Dallas
US-TX		GADDIS		0.004		56.718		2923		Dallas
US-TX		DENNEY		0.004		56.722		2924		Dallas
US-TX		CHOW		0.004		56.726		2925		Austin
US-TX		BUENO		0.004		56.73		2926		Dallas
US-TX		BERRIOS		0.004		56.735		2927		Houston
US-TX		WICKER		0.004		56.739		2928		Dallas
US-TX		TOLLIVER		0.004		56.743		2929		Dallas
US-TX		THIBODEAUX		0.004		56.747		2930		Dallas
US-TX		NAGLE		0.004		56.751		2931		Dallas
US-TX		LAVOIE		0.004		56.755		2932		Dallas
US-TX		FISK		0.004		56.76		2933		Austin
US-TX		DO		0.004		56.764		2934		Houston
US-TX		CRIST		0.004		56.768		2935		Houston
US-TX		BARBOSA		0.004		56.772		2936		Houston
US-TX		REEDY		0.004		56.776		2937		Dallas
US-TX		MARCH		0.004		56.781		2938		Dallas
US-TX		LOCKLEAR		0.004		56.785		2939		Houston
US-TX		KOLB		0.004		56.789		2940		Austin
US-TX		HIMES		0.004		56.793		2941		Dallas
US-TX		BEHRENS		0.004		56.797		2942		Austin
US-TX		BECKWITH		0.004		56.801		2943		Houston
US-TX		BECKHAM		0.004		56.806		2944		Austin
US-TX		WEEMS		0.004		56.81		2945		Austin
US-TX		WAHL		0.004		56.814		2946		Dallas
US-TX		SHORTER		0.004		56.818		2947		Houston
US-TX		SHACKELFORD		0.004		56.822		2948		Austin
US-TX		REES		0.004		56.826		2949		Houston
US-TX		MUSE		0.004		56.83		2950		Austin
US-TX		FREE		0.004		56.835		2951		Dallas
US-TX		CERDA		0.004		56.839		2952		Dallas
US-TX		VALADEZ		0.004		56.843		2953		Dallas
US-TX		THIBODEAU		0.004		56.847		2954		Houston
US-TX		SAAVEDRA		0.004		56.851		2955		Dallas
US-TX		RIDGEWAY		0.004		56.855		2956		Houston
US-TX		REITER		0.004		56.859		2957		Houston
US-TX		MCHENRY		0.004		56.864		2958		Houston
US-TX		MAJORS		0.004		56.868		2959		Dallas
US-TX		LACHANCE		0.004		56.872		2960		Dallas
US-TX		KEATON		0.004		56.876		2961		Houston
US-TX		ISRAEL		0.004		56.88		2962		Houston
US-TX		FERRARA		0.004		56.884		2963		Dallas
US-TX		FALCON		0.004		56.888		2964		Dallas
US-TX		CLEMENS		0.004		56.892		2965		Dallas
US-TX		BLOCKER		0.004		56.897		2966		Houston
US-TX		APPLEGATE		0.004		56.901		2967		Houston
US-TX		PAZ		0.004		56.905		2968		Austin
US-TX		NEEDHAM		0.004		56.909		2969		Houston
US-TX		MOJICA		0.004		56.913		2970		Dallas
US-TX		KUYKENDALL		0.004		56.917		2971		Austin
US-TX		HAMEL		0.004		56.921		2972		Dallas
US-TX		ESCAMILLA		0.004		56.925		2973		Austin
US-TX		DOUGHTY		0.004		56.93		2974		Austin
US-TX		BURCHETT		0.004		56.934		2975		Austin
US-TX		AINSWORTH		0.004		56.938		2976		Houston
US-TX		WILBUR		0.004		56.942		2977		Dallas
US-TX		VIDAL		0.004		56.946		2978		Dallas
US-TX		UPCHURCH		0.004		56.95		2979		Houston
US-TX		THIGPEN		0.004		56.954		2980		Dallas
US-TX		STRAUSS		0.004		56.958		2981		Dallas
US-TX		SPRUILL		0.004		56.962		2982		Austin
US-TX		SOWERS		0.004		56.967		2983		Dallas
US-TX		RIGGINS		0.004		56.971		2984		Austin
US-TX		RICKER		0.004		56.975		2985		Houston
US-TX		MCCOMBS		0.004		56.979		2986		Houston
US-TX		HARLOW		0.004		56.983		2987		Dallas
US-TX		GARNETT		0.004		56.987		2988		Dallas
US-TX		BUFFINGTON		0.004		56.991		2989		Dallas
US-TX		YI		0.004		56.995		2990		Austin
US-TX		SOTELO		0.004		56.999		2991		Houston
US-TX		OLIVAS		0.004		57.003		2992		Houston
US-TX		NEGRETE		0.004		57.007		2993		Houston
US-TX		MOREY		0.004		57.012		2994		Austin
US-TX		MACON		0.004		57.016		2995		Austin
US-TX		LOGSDON		0.004		57.02		2996		Dallas
US-TX		LAPOINTE		0.004		57.024		2997		Houston
US-TX		FLORENCE		0.004		57.028		2998		Dallas
US-TX		CATHEY		0.004		57.032		2999		Houston
US-TX		BIGELOW		0.004		57.036		3000		Dallas
US-TX		BELLO		0.004		57.04		3001		Austin
US-TX		WESTFALL		0.004		57.044		3002		Dallas
US-TX		STUBBLEFIELD		0.004		57.048		3003		Houston
US-TX		PEAK		0.004		57.052		3004		Austin
US-TX		LINDLEY		0.004		57.056		3005		Austin
US-TX		JEFFREY		0.004		57.06		3006		Houston
US-TX		HEIN		0.004		57.065		3007		Houston
US-TX		HAWES		0.004		57.069		3008		Dallas
US-TX		FARRINGTON		0.004		57.073		3009		Austin
US-TX		EDGE		0.004		57.077		3010		Houston
US-TX		BREEN		0.004		57.081		3011		Houston
US-TX		BIRCH		0.004		57.085		3012		Dallas
US-TX		WILDE		0.004		57.089		3013		Houston
US-TX		STEED		0.004		57.093		3014		Dallas
US-TX		SEPULVEDA		0.004		57.097		3015		Houston
US-TX		REINHARDT		0.004		57.101		3016		Houston
US-TX		PROFFITT		0.004		57.105		3017		Austin
US-TX		MINTER		0.004		57.109		3018		Austin
US-TX		MESSINA		0.004		57.113		3019		Austin
US-TX		MCNABB		0.004		57.117		3020		Austin
US-TX		MAIER		0.004		57.121		3021		Houston
US-TX		KEELER		0.004		57.125		3022		Austin
US-TX		GAMBOA		0.004		57.13		3023		Dallas
US-TX		DONOHUE		0.004		57.134		3024		Houston
US-TX		DEXTER		0.004		57.138		3025		Houston
US-TX		BASHAM		0.004		57.142		3026		Austin
US-TX		SHINN		0.004		57.146		3027		Houston
US-TX		ORLANDO		0.004		57.15		3028		Austin
US-TX		CROOKS		0.004		57.154		3029		Houston
US-TX		COTA		0.004		57.158		3030		Dallas
US-TX		BORDERS		0.004		57.162		3031		Austin
US-TX		BILLS		0.004		57.166		3032		Austin
US-TX		BACHMAN		0.004		57.17		3033		Austin
US-TX		TISDALE		0.004		57.174		3034		Houston
US-TX		TAVARES		0.004		57.178		3035		Houston
US-TX		SCHMID		0.004		57.182		3036		Austin
US-TX		PICKARD		0.004		57.186		3037		Austin
US-TX		JASPER		0.004		57.19		3038		Houston
US-TX		GULLEY		0.004		57.194		3039		Austin
US-TX		FONSECA		0.004		57.198		3040		Dallas
US-TX		DELOSSANTOS		0.004		57.202		3041		Austin
US-TX		CONDON		0.004		57.206		3042		Dallas
US-TX		CLANCY		0.004		57.21		3043		Austin
US-TX		BATISTA		0.004		57.214		3044		Dallas
US-TX		WICKS		0.004		57.218		3045		Dallas
US-TX		WADSWORTH		0.004		57.222		3046		Dallas
US-TX		NEW		0.004		57.226		3047		Austin
US-TX		MARTELL		0.004		57.23		3048		Houston
US-TX		LO		0.004		57.234		3049		Dallas
US-TX		LITTLETON		0.004		57.238		3050		Houston
US-TX		ISON		0.004		57.242		3051		Dallas
US-TX		HAAG		0.004		57.246		3052		Austin
US-TX		FOLSOM		0.004		57.25		3053		Dallas
US-TX		BRUMFIELD		0.004		57.254		3054		Dallas
US-TX		BROYLES		0.004		57.258		3055		Austin
US-TX		BRITO		0.004		57.262		3056		Austin
US-TX		MIRELES		0.004		57.266		3057		Houston
US-TX		MCDONNELL		0.004		57.27		3058		Dallas
US-TX		LECLAIR		0.004		57.274		3059		Austin
US-TX		HAMBLIN		0.004		57.278		3060		Houston
US-TX		GOUGH		0.004		57.282		3061		Austin
US-TX		FANNING		0.004		57.286		3062		Houston
US-TX		BINDER		0.004		57.29		3063		Houston
US-TX		WINFIELD		0.004		57.294		3064		Austin
US-TX		WHITWORTH		0.004		57.298		3065		Austin
US-TX		SORIANO		0.004		57.302		3066		Houston
US-TX		PALUMBO		0.004		57.306		3067		Austin
US-TX		NEWKIRK		0.004		57.31		3068		Austin
US-TX		MANGUM		0.004		57.314		3069		Austin
US-TX		HUTCHERSON		0.004		57.318		3070		Houston
US-TX		COMSTOCK		0.004		57.322		3071		Houston
US-TX		CECIL		0.004		57.326		3072		Houston
US-TX		CARLIN		0.004		57.33		3073		Austin
US-TX		BEALL		0.004		57.334		3074		Dallas
US-TX		BAIR		0.004		57.338		3075		Austin
US-TX		WENDT		0.004		57.342		3076		Austin
US-TX		WATTERS		0.004		57.346		3077		Austin
US-TX		WALLING		0.004		57.35		3078		Austin
US-TX		PUTMAN		0.004		57.354		3079		Dallas
US-TX		OTOOLE		0.004		57.358		3080		Austin
US-TX		OLIVA		0.004		57.362		3081		Dallas
US-TX		MORLEY		0.004		57.366		3082		Dallas
US-TX		MARES		0.004		57.37		3083		Austin
US-TX		LEMUS		0.004		57.373		3084		Austin
US-TX		KEENER		0.004		57.377		3085		Austin
US-TX		JEFFERY		0.004		57.381		3086		Dallas
US-TX		HUNDLEY		0.004		57.385		3087		Houston
US-TX		DIAL		0.004		57.389		3088		Dallas
US-TX		DAMICO		0.004		57.393		3089		Houston
US-TX		BILLUPS		0.004		57.397		3090		Houston
US-TX		STROTHER		0.004		57.401		3091		Austin
US-TX		MCFARLANE		0.004		57.405		3092		Dallas
US-TX		LAMM		0.004		57.409		3093		Austin
US-TX		EAVES		0.004		57.413		3094		Dallas
US-TX		CRUTCHER		0.004		57.417		3095		Dallas
US-TX		CARABALLO		0.004		57.421		3096		Austin
US-TX		CANTY		0.004		57.425		3097		Austin
US-TX		ATWELL		0.004		57.429		3098		Dallas
US-TX		TAFT		0.004		57.433		3099		Houston
US-TX		SILER		0.004		57.437		3100		Dallas
US-TX		RUST		0.004		57.441		3101		Houston
US-TX		RAWLS		0.004		57.444		3102		Austin
US-TX		RAWLINGS		0.004		57.448		3103		Austin
US-TX		PRIETO		0.004		57.452		3104		Houston
US-TX		NILES		0.004		57.456		3105		Austin
US-TX		MCNEELY		0.004		57.46		3106		Houston
US-TX		MCAFEE		0.004		57.464		3107		Dallas
US-TX		HULSEY		0.004		57.468		3108		Dallas
US-TX		HARLAN		0.004		57.472		3109		Houston
US-TX		HACKNEY		0.004		57.476		3110		Austin
US-TX		GALVEZ		0.004		57.48		3111		Houston
US-TX		ESCALANTE		0.004		57.484		3112		Austin
US-TX		DELAGARZA		0.004		57.488		3113		Austin
US-TX		CRIDER		0.004		57.492		3114		Dallas
US-TX		CHARLTON		0.004		57.496		3115		Austin
US-TX		BANDY		0.004		57.499		3116		Dallas
US-TX		WILBANKS		0.004		57.503		3117		Houston
US-TX		STOWE		0.004		57.507		3118		Houston
US-TX		STEINBERG		0.004		57.511		3119		Dallas
US-TX		SAMSON		0.004		57.515		3120		Dallas
US-TX		RENFRO		0.004		57.519		3121		Houston
US-TX		MASTERSON		0.004		57.523		3122		Dallas
US-TX		MASSIE		0.004		57.527		3123		Austin
US-TX		LANHAM		0.004		57.531		3124		Houston
US-TX		HASKELL		0.004		57.535		3125		Austin
US-TX		HAMRICK		0.004		57.539		3126		Dallas
US-TX		FORT		0.004		57.542		3127		Dallas
US-TX		DEHART		0.004		57.546		3128		Austin
US-TX		CARD		0.004		57.55		3129		Dallas
US-TX		BURDETTE		0.004		57.554		3130		Houston
US-TX		BRANSON		0.004		57.558		3131		Dallas
US-TX		BOURNE		0.004		57.562		3132		Houston
US-TX		BABIN		0.004		57.566		3133		Austin
US-TX		ALEMAN		0.004		57.57		3134		Houston
US-TX		WORTHY		0.004		57.574		3135		Houston
US-TX		TIBBS		0.004		57.578		3136		Houston
US-TX		SWEAT		0.004		57.582		3137		Austin
US-TX		SMOOT		0.004		57.585		3138		Houston
US-TX		SLACK		0.004		57.589		3139		Austin
US-TX		PARADIS		0.004		57.593		3140		Dallas
US-TX		PACKARD		0.004		57.597		3141		Austin
US-TX		MULL		0.004		57.601		3142		Austin
US-TX		LUCE		0.004		57.605		3143		Dallas
US-TX		HOUGHTON		0.004		57.609		3144		Houston
US-TX		GANTT		0.004		57.613		3145		Dallas
US-TX		FURMAN		0.004		57.617		3146		Houston
US-TX		DANNER		0.004		57.62		3147		Austin
US-TX		CHRISTIANSON		0.004		57.624		3148		Houston
US-TX		BURGE		0.004		57.628		3149		Houston
US-TX		BRODERICK		0.004		57.632		3150		Dallas
US-TX		ASHFORD		0.004		57.636		3151		Dallas
US-TX		ARNDT		0.004		57.64		3152		Dallas
US-TX		ALMEIDA		0.004		57.644		3153		Austin
US-TX		STALLWORTH		0.004		57.648		3154		Austin
US-TX		SHADE		0.004		57.652		3155		Dallas
US-TX		SEARCY		0.004		57.656		3156		Houston
US-TX		SAGER		0.004		57.659		3157		Austin
US-TX		NOONAN		0.004		57.663		3158		Dallas
US-TX		MCLEMORE		0.004		57.667		3159		Austin
US-TX		MCINTIRE		0.004		57.671		3160		Dallas
US-TX		MAXEY		0.004		57.675		3161		Dallas
US-TX		LAVIGNE		0.004		57.679		3162		Austin
US-TX		JOBE		0.004		57.683		3163		Dallas
US-TX		IRELAND		0.004		57.687		3164		Austin
US-TX		FERRER		0.004		57.69		3165		Dallas
US-TX		FALK		0.004		57.694		3166		Dallas
US-TX		EDGAR		0.004		57.698		3167		Houston
US-TX		COFFIN		0.004		57.702		3168		Houston
US-TX		BYRNES		0.004		57.706		3169		Houston
US-TX		ARANDA		0.004		57.71		3170		Dallas
US-TX		APODACA		0.004		57.714		3171		Dallas
US-TX		STAMPS		0.004		57.718		3172		Dallas
US-TX		ROUNDS		0.004		57.721		3173		Houston
US-TX		PEEK		0.004		57.725		3174		Houston
US-TX		OLMSTEAD		0.004		57.729		3175		Austin
US-TX		LEWANDOWSKI		0.004		57.733		3176		Dallas
US-TX		KAMINSKI		0.004		57.737		3177		Austin
US-TX		HER		0.004		57.741		3178		Houston
US-TX		DUNAWAY		0.004		57.745		3179		Houston
US-TX		BRUNS		0.004		57.748		3180		Dallas
US-TX		BRACKETT		0.004		57.752		3181		Dallas
US-TX		AMATO		0.004		57.756		3182		Dallas
US-TX		REICH		0.004		57.76		3183		Houston
US-TX		MCCLUNG		0.004		57.764		3184		Austin
US-TX		LACROIX		0.004		57.768		3185		Dallas
US-TX		KOONTZ		0.004		57.772		3186		Houston
US-TX		HERRICK		0.004		57.775		3187		Houston
US-TX		HARDESTY		0.004		57.779		3188		Austin
US-TX		FLANDERS		0.004		57.783		3189		Austin
US-TX		COUSINS		0.004		57.787		3190		Austin
US-TX		CLOSE		0.004		57.791		3191		Austin
US-TX		CATO		0.004		57.795		3192		Houston
US-TX		CADE		0.004		57.799		3193		Houston
US-TX		VICKERY		0.004		57.802		3194		Houston
US-TX		SHANK		0.004		57.806		3195		Dallas
US-TX		NAGEL		0.004		57.81		3196		Austin
US-TX		DUPUIS		0.004		57.814		3197		Houston
US-TX		CROTEAU		0.004		57.818		3198		Houston
US-TX		COTTER		0.004		57.821		3199		Houston
US-TX		CABLE		0.004		57.825		3200		Houston
US-TX		STUCKEY		0.004		57.829		3201		Austin
US-TX		STINE		0.004		57.833		3202		Austin
US-TX		PORTERFIELD		0.004		57.837		3203		Houston
US-TX		PAULEY		0.004		57.841		3204		Houston
US-TX		NYE		0.004		57.844		3205		Austin
US-TX		MOFFITT		0.004		57.848		3206		Austin
US-TX		LU		0.004		57.852		3207		Dallas
US-TX		KNUDSEN		0.004		57.856		3208		Dallas
US-TX		HARDWICK		0.004		57.86		3209		Dallas
US-TX		GOFORTH		0.004		57.863		3210		Houston
US-TX		DUPONT		0.004		57.867		3211		Austin
US-TX		BLUNT		0.004		57.871		3212		Austin
US-TX		BARROWS		0.004		57.875		3213		Houston
US-TX		BARNHILL		0.004		57.879		3214		Austin
US-TX		SHULL		0.004		57.883		3215		Houston
US-TX		RASH		0.004		57.886		3216		Austin
US-TX		RALPH		0.004		57.89		3217		Dallas
US-TX		PENNY		0.004		57.894		3218		Houston
US-TX		LORENZO		0.004		57.898		3219		Dallas
US-TX		LOFTIS		0.004		57.902		3220		Houston
US-TX		LEMAY		0.004		57.905		3221		Dallas
US-TX		KITCHENS		0.004		57.909		3222		Dallas
US-TX		HORVATH		0.004		57.913		3223		Dallas
US-TX		GRENIER		0.004		57.917		3224		Houston
US-TX		FUCHS		0.004		57.921		3225		Austin
US-TX		FAIRBANKS		0.004		57.924		3226		Houston
US-TX		CULBERTSON		0.004		57.928		3227		Dallas
US-TX		CALKINS		0.004		57.932		3228		Austin
US-TX		BURNSIDE		0.004		57.936		3229		Dallas
US-TX		BEATTIE		0.004		57.94		3230		Austin
US-TX		ASHWORTH		0.004		57.943		3231		Austin
US-TX		ALBERTSON		0.004		57.947		3232		Dallas
US-TX		WERTZ		0.004		57.951		3233		Austin
US-TX		VO		0.004		57.955		3234		Austin
US-TX		VAUGHT		0.004		57.958		3235		Houston
US-TX		VALLEJO		0.004		57.962		3236		Houston
US-TX		TYREE		0.004		57.966		3237		Houston
US-TX		TURK		0.004		57.97		3238		Houston
US-TX		TUCK		0.004		57.974		3239		Dallas
US-TX		TIJERINA		0.004		57.977		3240		Houston
US-TX		SAGE		0.004		57.981		3241		Houston
